SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AMT_CREDIT_SUM_mean,AMT_CREDIT_SUM_sum,AMT_CREDIT_SUM_OVERDUE_mean,AMT_CREDIT_SUM_OVERDUE_sum,AMT_CREDIT_SUM_DEBT_mean,AMT_CREDIT_SUM_DEBT_sum,CREDIT_ACTIVE_count_active,CREDIT_DAY_OVERDUE_max,DAYS_CREDIT_mean,DAYS_CREDIT_min,DAYS_CREDIT_max,CREDIT_TYPE_nunique,SK_ID_PREV_x,NAME_CONTRACT_STATUS,AMT_APPLICATION,AMT_CREDIT_y,INST_CNT,INST_PAY_DIFF_MEAN,INST_PAY_DIFF_MIN,INST_PAY_DIFF_MAX,INST_DELAY_MEAN,INST_DELAY_MAX,INST_TOTAL_PAID,INST_TOTAL_DUE,SK_ID_PREV_y,SK_DPD_x
103239,Cash loans,F,N,N,0,254700.0,773955.0,29308.5,639000.0,Unaccompanied,State servant,Secondary / secondary special,Widow,Municipal apartment,0.014464,-21413,-12446.0,-7067.0,-955,1,1,0,1,0,0,1.0,2,2,MONDAY,7,0,0,0,0,1,1,Postal,0.0141881695,0.57796913,0.0,0.0,0.0,0.0,-475.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,276660.0,829980.0,0.0,0.0,222855.0,668565.0,2.0,0.0,-490.6666666666667,-754.0,-279.0,2.0,3.0,2.0,60000.0,64455.0,16.0,0.0,0.0,0.0,-25.875,0.0,176359.275,176359.275,1.0,0.0
103240,Cash loans,F,N,N,0,360000.0,781920.0,40054.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002506,-17320,-1939.0,-1972.0,-857,1,1,1,1,1,0,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Self-employed,0.7263445,0.162442,1.0,0.0,1.0,0.0,-428.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1466718.75,2933437.5,0.0,0.0,1081083.915,2162167.83,2.0,0.0,-753.0,-1102.0,-404.0,2.0,6.0,1.0,158973.0,167883.0,10.0,0.0,0.0,0.0,-15.3,-10.0,158339.385,158339.385,1.0,0.0
103243,Cash loans,F,N,Y,0,144000.0,360000.0,40846.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17932,-10393.0,-5422.0,-1471,1,1,0,1,0,0,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 2,0.48265144,0.52809274,0.0,0.0,0.0,0.0,-210.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,281679.42,1690076.52,0.0,0.0,106881.3,534406.5,2.0,0.0,-1157.5,-2699.0,-333.0,2.0,3.0,3.0,202308.56999999998,201687.0,37.0,0.0,0.0,0.0,-6.4054055,1.0,834671.385,834671.385,4.0,0.0
103252,Cash loans,M,Y,Y,3,225000.0,622413.0,33894.0,495000.0,Unaccompanied,Working,Higher education,Civil marriage,With parents,0.030755,-11667,-2952.0,-4135.0,-3967,1,1,0,1,0,0,5.0,2,2,SUNDAY,15,0,0,0,0,0,0,Self-employed,0.32457164,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1417.0,-1417.0,-1417.0,1.0,3.0,3.0,62130.75,63640.5,17.0,0.0,0.0,0.0,-15.0,-10.0,136021.13999999998,136021.13999999998,3.0,0.0
103258,Cash loans,F,N,Y,1,157500.0,167076.0,12010.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-14808,-7954.0,-1532.0,-5277,1,1,0,1,0,1,3.0,2,2,TUESDAY,16,0,0,0,0,1,1,Other,0.54973865,0.37740424,0.0,0.0,0.0,0.0,-1380.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,355311.64285714284,4974363.0,0.0,0.0,127430.59090909091,1401736.5,5.0,0.0,-1204.5,-2898.0,-54.0,2.0,3.0,3.0,480699.0,524823.0,37.0,-2087.1437837837834,-12252.24,0.0,-11.27027,6.0,1739397.285,1816621.605,3.0,0.0
103259,Cash loans,F,N,N,0,180000.0,746280.0,54306.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018801,-11266,-2689.0,-2190.0,-1919,1,1,1,1,1,0,2.0,2,2,SUNDAY,8,0,0,0,0,0,0,Kindergarten,0.14655435,0.25533178,3.0,0.0,3.0,0.0,-2050.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,247581.24,1485487.44,0.0,0.0,108482.25,650893.5,3.0,0.0,-1076.6666666666667,-2144.0,-470.0,2.0,2.0,2.0,73235.25,68892.75,17.0,0.0,0.0,0.0,-20.235294,1.0,160463.97,160463.97,2.0,0.0
103279,Cash loans,M,Y,Y,1,360000.0,539100.0,27652.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14271,-2451.0,-1498.0,-4685,1,1,0,1,1,0,3.0,1,1,THURSDAY,13,0,0,0,0,1,1,Self-employed,0.7897778,,0.0,0.0,0.0,0.0,-757.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2.0,2.0,134410.5,74299.5,8.0,0.0,0.0,0.0,-8.75,-4.0,83522.115,83522.115,1.0,0.0
103280,Cash loans,F,Y,Y,2,90000.0,502497.0,28188.0,454500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-16243,-3010.0,-10376.0,-4446,1,1,0,1,0,0,4.0,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.64363486,0.7688076,0.0,0.0,0.0,0.0,-2043.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,226791.0,907164.0,0.0,0.0,0.0,0.0,0.0,0.0,-1967.0,-2670.0,-569.0,1.0,5.0,3.0,88800.084,83853.9,20.0,-446.15024999999997,-8473.005,0.0,-14.05,15.0,192457.57499999998,201380.58,3.0,13.0
103286,Cash loans,F,Y,Y,0,135000.0,135000.0,10575.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.004849,-17458,-4513.0,-6483.0,-988,1,1,0,1,0,0,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.5151624,0.7223929,0.0,0.0,0.0,0.0,-1395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,118093.5,472374.0,0.0,0.0,71656.5,214969.5,3.0,0.0,-817.25,-2779.0,-72.0,2.0,11.0,5.0,167368.0909090909,200492.18181818182,74.0,3989.554662162163,-34568.46,110933.73,-5.135135,14.0,2364678.495,2069451.45,5.0,12.0
103287,Cash loans,F,N,Y,0,180000.0,450000.0,23107.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010032,-16054,-2530.0,-5558.0,-5380,1,1,1,1,1,0,2.0,2,2,FRIDAY,4,0,0,0,0,1,1,Self-employed,0.0029754979,0.14644207,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,527251.8214285715,7381525.5,0.0,0.0,281541.28500000003,2815412.85,6.0,0.0,-1228.5,-2675.0,-185.0,2.0,6.0,1.0,174259.5,184436.25,2.0,0.0,0.0,0.0,-3.5,0.0,420041.7,420041.7,2.0,0.0
103290,Cash loans,M,Y,Y,1,225000.0,543037.5,33349.5,463500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.035792,-13781,-4404.0,-4032.0,-4665,1,1,1,1,0,0,3.0,2,2,FRIDAY,14,0,0,0,0,0,0,Military,0.6219168,0.62799084,3.0,0.0,3.0,0.0,-2238.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,215292.75,645878.25,0.0,0.0,0.0,0.0,1.0,0.0,-1863.3333333333333,-2894.0,-793.0,2.0,4.0,4.0,395174.25,406458.0,33.0,-1155.6436363636362,-17615.745,0.0,-8.848485,29.0,956810.7,994946.94,4.0,26.0
103298,Cash loans,F,N,Y,0,36000.0,360000.0,15264.0,360000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.0105,-17006,-2764.0,-3075.0,-547,1,1,1,1,1,0,2.0,3,3,WEDNESDAY,15,0,0,0,0,1,1,Kindergarten,0.6780579,0.60927564,2.0,0.0,2.0,0.0,-1879.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,134943.0,404829.0,0.0,0.0,111804.75,223609.5,2.0,0.0,-1083.6666666666667,-1581.0,-702.0,2.0,6.0,6.0,36026.25,37824.0,59.0,0.0,0.0,0.0,-10.135593,5.0,353696.265,353696.265,7.0,0.0
103315,Cash loans,F,Y,Y,0,117000.0,547344.0,24237.0,472500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-23681,,-14339.0,-4336,1,0,0,1,0,1,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.7238076,0.5620605,0.0,0.0,0.0,0.0,-2933.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,116835.22499999999,1402022.7,0.0,0.0,54049.539375,432396.315,2.0,0.0,-1529.6666666666667,-2578.0,-610.0,2.0,7.0,4.0,164463.10714285713,164842.7142857143,184.0,3914.0305434782604,0.0,629957.4299999999,-6.5869565,0.0,2891644.65,2171463.0300000003,4.0,0.0
103319,Cash loans,F,N,N,1,270000.0,550980.0,35343.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.032561,-17739,-7267.0,-7160.0,-1238,1,1,0,1,1,0,3.0,1,1,WEDNESDAY,15,0,0,0,0,0,0,Medicine,0.7219326,0.35233998,0.0,0.0,0.0,0.0,-2185.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,4.0,3.0,256365.0,273521.25,43.0,-4606.4134883720935,-30563.100000000002,0.0,-8.744186,6.0,869198.805,1067274.585,2.0,0.0
103334,Cash loans,M,Y,Y,0,180000.0,454500.0,36040.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-13977,-1662.0,-1456.0,-2849,1,1,0,1,0,0,2.0,2,2,THURSDAY,12,0,0,0,1,1,0,Business Entity Type 3,0.6695221,0.37740424,1.0,0.0,1.0,0.0,-1431.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,342527.325,4110327.9,0.0,0.0,184027.13624999998,2208325.635,6.0,0.0,-847.9166666666666,-1758.0,-217.0,2.0,22.0,4.0,280410.75,285437.25,39.0,0.0,0.0,0.0,-11.435898,-2.0,1103283.315,1103283.315,4.0,0.0
103336,Cash loans,M,N,N,0,67500.0,67500.0,5220.0,67500.0,Unaccompanied,Pensioner,Incomplete higher,Single / not married,House / apartment,0.026392,-14019,,-6244.0,-4463,1,0,0,1,0,0,1.0,2,2,THURSDAY,17,0,0,0,0,0,0,XNA,0.42711532,,0.0,0.0,0.0,0.0,-614.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,10.0,6.0,39632.58,37875.15,69.0,-83.97391304347826,-2820.825,0.0,-20.057972,5.0,319630.365,325424.565,6.0,0.0
103345,Cash loans,M,Y,Y,0,360000.0,690313.5,35374.5,549000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.01885,-16601,-3355.0,-4639.0,-125,1,1,0,1,1,0,2.0,2,2,MONDAY,12,0,0,0,0,1,1,Transport: type 4,0.51953065,0.5726825,0.0,0.0,0.0,0.0,-1807.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,854096.7857142857,5978677.5,0.0,0.0,349455.77357142855,2446190.415,2.0,0.0,-889.1428571428571,-2611.0,-181.0,2.0,8.0,6.0,138099.9375,156222.0,65.0,-498.5570769230769,-11832.165,0.0,-3.6923077,7.0,1182760.065,1215166.275,8.0,0.0
103368,Cash loans,F,N,Y,0,117000.0,450000.0,21649.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-17691,-10729.0,-2858.0,-1247,1,1,1,1,1,0,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Postal,0.7130236,0.60927564,6.0,0.0,6.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,200437.88249999998,2405254.59,0.0,0.0,48002.5,432022.5,2.0,0.0,-1563.5833333333333,-2661.0,-322.0,2.0,8.0,1.0,313246.27125,312682.5,11.0,-462.5181818181818,-5063.22,0.0,3.0,276.0,50656.68,55744.380000000005,1.0,252.0
103371,Cash loans,M,N,Y,2,405000.0,450000.0,35685.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-14310,-6002.0,-8403.0,-4378,1,1,0,1,0,0,4.0,2,2,FRIDAY,10,0,1,1,0,1,1,Industry: type 9,0.39084747,0.16146308,1.0,0.0,1.0,0.0,-1502.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,583948.0390909091,6423428.43,0.0,0.0,322585.5927272727,3548441.52,5.0,0.0,-1100.7272727272727,-2241.0,-238.0,2.0,7.0,4.0,142260.42857142858,198412.7142857143,97.0,-592.6230927835052,-11700.0,0.0,-4.0309277,29.0,1788916.545,1846400.9849999999,3.0,0.0
103377,Cash loans,F,Y,Y,1,202500.0,543037.5,31302.0,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006629,-11291,-1015.0,-2094.0,-2091,1,1,0,1,0,0,3.0,2,2,WEDNESDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.6353876,0.37233368,2.0,0.0,2.0,0.0,-407.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,481882.5,1445647.5,0.0,0.0,13133.745,26267.49,1.0,0.0,-935.0,-1322.0,-370.0,2.0,9.0,7.0,82453.0,85850.0,46.0,3774.6469565217394,-7910.01,45280.034999999996,-14.021739,4.0,768247.515,594613.755,6.0,0.0
103398,Cash loans,F,N,Y,0,157500.0,454500.0,23337.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-20687,-5100.0,-3436.0,-3966,1,1,0,1,0,1,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,Kindergarten,0.66093683,0.7032033,0.0,0.0,0.0,0.0,-263.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2093850.9,10469254.5,0.0,0.0,3825792.0,3825792.0,2.0,0.0,-921.2,-2776.0,-81.0,2.0,5.0,2.0,292286.43,291385.8,17.0,0.0,0.0,0.0,-7.0588236,0.0,180837.27,180837.27,2.0,0.0
103404,Cash loans,F,N,Y,0,112500.0,479799.0,24628.5,400500.0,,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-20070,,-3892.0,-2026,1,0,0,1,0,0,2.0,2,2,MONDAY,17,0,0,0,0,0,0,XNA,0.78160816,0.32489124,1.0,1.0,1.0,1.0,-627.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,89242.5,267727.5,0.0,0.0,41016.015,123048.045,2.0,0.0,-409.0,-507.0,-216.0,2.0,6.0,2.0,95834.955,107866.5,24.0,-946.6931250000001,-7038.360000000001,0.0,-5.1666665,3.0,230601.015,253321.65,2.0,0.0
103408,Cash loans,F,Y,N,0,90000.0,331920.0,17077.5,225000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.010556,-8917,-319.0,-5234.0,-1575,1,1,0,1,0,1,1.0,3,3,TUESDAY,16,0,0,0,0,1,1,School,0.31622505,0.15951954,0.0,0.0,0.0,0.0,-1304.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,9.0,158973.48,794867.4,0.0,0.0,118737.594,593687.97,4.0,0.0,-616.0,-1005.0,-88.0,2.0,9.0,7.0,115140.0,141190.5,19.0,-438.08210526315787,-7059.735,0.0,-10.421053,2.0,547977.015,556300.575,4.0,0.0
103410,Cash loans,F,N,N,1,121500.0,296280.0,19930.5,225000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.019101,-11978,-3019.0,-2419.0,-3056,1,1,0,1,1,0,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,Government,0.68755335,0.29109737,0.0,0.0,0.0,0.0,-803.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,126225.0,252450.0,0.0,0.0,18312.75,36625.5,1.0,0.0,-419.0,-632.0,-206.0,1.0,1.0,1.0,68791.5,68791.5,10.0,0.0,0.0,0.0,-34.0,0.0,80449.245,80449.245,1.0,0.0
103418,Cash loans,F,N,N,0,202500.0,568800.0,20560.5,450000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.035792,-20378,-12863.0,-11633.0,-3856,1,1,0,1,0,1,1.0,2,2,FRIDAY,11,0,0,0,0,0,0,Transport: type 2,0.6225747,0.5954562,5.0,0.0,5.0,0.0,-2173.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,311251.42000000004,2801262.7800000003,0.0,0.0,89022.61125,712180.89,2.0,0.0,-1336.3333333333333,-1802.0,-516.0,2.0,5.0,3.0,152251.2,164240.1,146.0,1485.6164383561643,-3600.0,201543.21,-5.267123,1.0,1325718.405,1108818.405,3.0,0.0
103420,Cash loans,F,N,Y,0,47250.0,431280.0,22149.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-10118,-2492.0,-4907.0,-1617,1,1,0,1,0,0,2.0,3,3,MONDAY,9,0,0,0,0,1,1,Medicine,0.2102501,,2.0,0.0,2.0,0.0,-1156.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,5400000.0,5400000.0,0.0,0.0,5349811.5,5349811.5,1.0,0.0,-335.0,-335.0,-335.0,1.0,4.0,4.0,99625.5,343838.25,18.0,0.0,0.0,0.0,-6.5,-1.0,529673.9400000001,529673.9400000001,3.0,0.0
103432,Cash loans,M,N,N,1,135000.0,1066320.0,38430.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005144,-15257,-5574.0,-9388.0,-4343,1,1,0,1,1,0,3.0,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.24452452,0.62799084,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,564420.0,3386520.0,0.0,0.0,82806.3,414031.5,4.0,0.0,-1370.3333333333333,-2898.0,-567.0,2.0,2.0,2.0,175018.5,175745.25,21.0,-1929.8357142857149,-19657.890000000003,0.0,-15.142858,5.0,442876.09500000003,483402.645,2.0,0.0
103433,Cash loans,F,N,Y,0,81000.0,225000.0,11619.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-21928,-747.0,-13854.0,-1977,1,1,0,1,1,0,2.0,2,2,THURSDAY,17,0,0,0,0,0,0,Bank,0.7036134,0.58674,0.0,0.0,0.0,0.0,-2178.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0,167445.0,1172115.0,0.0,0.0,55367.505000000005,387572.53500000003,2.0,0.0,-1059.142857142857,-2650.0,-152.0,2.0,12.0,2.0,91262.625,91171.125,12.0,0.0,0.0,0.0,-21.5,-18.0,127444.95,127444.95,1.0,0.0
103436,Cash loans,F,Y,Y,0,187398.0,1125000.0,47794.5,1125000.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.030755,-19378,-5071.0,-7379.0,-2914,1,1,1,1,1,0,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Trade: type 3,0.5770406,0.56560796,0.0,0.0,0.0,0.0,-443.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,181211.4,906057.0,0.0,0.0,60193.8,300969.0,3.0,0.0,-2265.2,-2625.0,-826.0,2.0,1.0,1.0,169416.0,147519.0,12.0,0.0,0.0,0.0,-9.0,-3.0,183963.15,183963.15,1.0,0.0
103440,Cash loans,F,Y,Y,0,135000.0,885046.5,33493.5,747000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-15555,-1303.0,-2443.0,-821,1,1,0,1,0,1,2.0,2,2,FRIDAY,8,0,0,0,0,1,1,Services,0.49713725,0.63303167,3.0,0.0,3.0,0.0,-1171.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,1203084.0,2406168.0,0.0,0.0,0.0,0.0,0.0,0.0,-658.5,-683.0,-634.0,2.0,14.0,10.0,282000.53571428574,310589.35714285716,75.0,-139.75019999999998,-10420.605,0.0,-16.946667,3.0,2256206.67,2266687.935,11.0,0.0
103453,Cash loans,F,Y,N,0,135000.0,360000.0,18378.0,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007274,-15806,-1028.0,-6687.0,-1779,1,1,1,1,1,0,2.0,2,2,THURSDAY,15,0,0,0,0,1,1,Kindergarten,0.55620897,0.5549468,0.0,0.0,0.0,0.0,-522.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,232425.75,1394554.5,0.0,0.0,170624.25,1023745.5,3.0,0.0,-751.1666666666666,-1668.0,-325.0,1.0,2.0,2.0,96468.75,105988.5,17.0,0.0,0.0,0.0,-10.0,-3.0,228894.255,228894.255,1.0,0.0
103459,Cash loans,M,Y,N,0,247500.0,1800000.0,56002.5,1800000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.010006,-9406,-2072.0,-5816.0,-2059,1,1,1,1,0,0,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.41878438,0.6528965,4.0,0.0,4.0,0.0,-1851.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230970.0,692910.0,0.0,0.0,0.0,0.0,2.0,0.0,-600.3333333333334,-757.0,-522.0,2.0,3.0,3.0,46500.0,49429.5,15.0,0.0,0.0,0.0,-24.666666,-11.0,115904.61,115904.61,2.0,0.0
103460,Cash loans,F,N,Y,0,360000.0,295776.0,18225.0,234000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-22869,,-1968.0,-4649,1,0,0,1,0,0,2.0,3,3,TUESDAY,7,0,0,0,0,0,0,XNA,0.5491269,0.6195277,5.0,0.0,5.0,0.0,-936.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,151174.773,1511747.73,0.0,0.0,35596.062,355960.62,2.0,0.0,-1457.2,-2856.0,-294.0,2.0,9.0,4.0,168000.0,184603.0,32.0,3869.6639062500003,0.0,23228.64,-5.84375,2.0,1019947.545,896118.3,4.0,0.0
103461,Cash loans,F,N,N,1,247500.0,203301.0,21892.5,175500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.04622,-16124,-1466.0,-12437.0,-4206,1,1,0,1,0,0,3.0,1,1,WEDNESDAY,10,0,0,0,0,1,1,Medicine,0.72640973,,0.0,0.0,0.0,0.0,-285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,1350000.0,1350000.0,0.0,0.0,,0.0,1.0,0.0,-834.0,-834.0,-834.0,1.0,4.0,2.0,194591.25,207408.375,19.0,0.0,0.0,0.0,-5.9473686,0.0,459790.515,459790.515,2.0,0.0
